LTE基站接入点数,地市,带宽,接入OLT个数,日峰值利用率,日峰值流速,日忙时均值利用率,日忙时均值流速,日期,是否接入LTE基站,是否接入OLT,环名称,环的总节点数,省,分类
14.0,焦作,1,0.0,10.94%,109.44,7.46%,74.64,20200301,是,否,武陟县接入环17-炉里-后刘庄,6.0,河南,接入层
30.0,焦作,10,0.0,2.23%,223.05,1.68%,168.37,20200301,是,否,生产楼接入环3-绿园小区(常庄)-国税局(怡园集贸市场),5.0,河南,接入层
0.0,焦作,1,0.0,1.24%,12.41,1.24%,12.37,20200301,否,否,生产楼接入环6-发改委专线汇聚链路,1.0,河南,接入层
8.0,焦作,10,0.0,1.15%,114.97,1.04%,103.56,20200301,是,否,孟州接入环29-西虢镇乡政府-槐树东,7.0,河南,接入层
16.0,焦作,1,0.0,16.69%,166.88,15.93%,159.29,20200301,是,否,温县接入环36-安乐寨-泛家居工业园,7.0,河南,接入层
0.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,6454-锦绣江南机房970-子架1-1-TPK1EX1S-1(PORT-1)-6001-锦绣江南-5-82EX2-2(对接锦绣江南PTN970),0.0,河南,接入层
10.0,焦作,1,0.0,9.30%,92.98,8.38%,83.78,20200301,是,否,武陟县接入环38-小徐岗东-迎宾苑,6.0,河南,接入层
0.0,焦作,10,0.0,1.52%,152.15,1.47%,147.09,20200301,否,否,博爱接入环4-东界沟-南张茹,7.0,河南,接入层
8.0,焦作,1,0.0,4.88%,48.78,3.66%,36.6,20200301,是,否,武陟县接入环29-商贸城2-兰封-南流西链,5.0,河南,接入层
18.0,焦作,1,0.0,12.97%,129.73,12.81%,128.05,20200301,是,否,修武县接入环12-裕国庄-葛庄煤球厂,4.0,河南,接入层
20.0,焦作,1,0.0,41.26%,412.64,37.40%,374.01,20200301,是,否,武陟县接入环19-圪垱店北-冯丈,8.0,河南,接入层
10.0,焦作,1,0.0,1.10%,11.0,1.09%,10.95,20200301,是,否,温县接入环21-陈家沟西-温县电信北平皋（共享电信）,5.0,河南,接入层
16.0,焦作,1,0.0,24.67%,246.69,22.41%,224.09,20200301,是,否,温县接入环25-北冶（联通）-西招贤,9.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,焦作市区接入环9-森林半岛-新河一桥西基站2--龙源湖国际广场链,1.0,河南,接入层
29.0,焦作,1,0.0,15.26%,152.64,12.35%,123.46,20200301,是,否,焦作接入环10-王冯封村东-西冯封村委,10.0,河南,接入层
10.0,焦作,10,0.0,1.53%,153.48,1.47%,147.17,20200301,是,否,中站接入环3-十三中-世纪小区,3.0,河南,接入层
6.0,焦作,1,0.0,1.05%,10.48,0.77%,7.69,20200301,是,否,新新家园链4-大丰商场室分,1.0,河南,接入层
2.0,焦作,1,0.0,1.60%,16.04,1.08%,10.11,20200301,是,否,焦作市区接入环15-柿园-中站劳改大队-影寺,1.0,河南,接入层
20.0,焦作,1,0.0,17.30%,173.03,14.14%,141.41,20200301,是,否,沁阳接入环10-吉祥楼-沁阳公安局,6.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,沁阳接入环22-姑姑寺-双磨,0.0,河南,接入层
22.0,焦作,1,0.0,14.79%,147.93,13.14%,131.44,20200301,是,否,焦作接入环7-小尚-中南路与怡光路交叉口西南,9.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,生产楼接入环7-大别山商务酒店-农信小区链,1.0,河南,接入层
14.0,焦作,other,0.0,17.82%,196.05,13.62%,149.81,20200301,是,否,修武县双跨接入环4-万方铝厂--烈杠营,8.0,河南,接入层
2.0,焦作,1,0.0,1.07%,10.66,1.06%,10.57,20200301,是,否,博爱接入环31-许良-燕京啤酒厂,0.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,焦作市接入环双跨环9-杨庄小学-大北张-焦作同仁医院5楼链,1.0,河南,接入层
12.0,焦作,1,0.0,20.36%,203.58,18.94%,189.44,20200301,是,否,博爱接入环35-水务公司-小中里西南,9.0,河南,接入层
16.0,焦作,1,0.0,17.50%,175.04,13.46%,134.64,20200301,是,否,武陟县接入环50-总干桥道班-西水寨,5.0,河南,接入层
34.0,焦作,1,0.0,15.21%,152.06,11.02%,110.22,20200301,是,否,沁阳接入环38-廖屯西基站（铁塔）-益民小区西（铁塔）,10.0,河南,接入层
40.0,焦作,1,0.0,29.07%,290.7,27.63%,276.33,20200301,是,否,孟州接入环25-南街-孟州党校,7.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,修武县接入环14-北高村-南孟-北高村链,2.0,河南,接入层
36.0,焦作,1,0.0,36.63%,366.3,32.10%,307.96,20200301,是,否,沁阳接入环22-孟庄-和庄,11.0,河南,接入层
38.0,焦作,2,0.0,3.39%,67.83,3.32%,66.42,20200301,是,否,孟州接入环27-孟州移动公司（6F）2-孟州移动公司（6F）,2.0,河南,接入层
14.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,沁阳环14-义庄-紫陵,6.0,河南,接入层
10.0,焦作,1,0.0,7.00%,70.05,5.04%,50.4,20200301,是,否,武陟县接入环46-南虹桥营业厅-北东陶村,3.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,焦作市区接入环8-新理工松5机房-新理工博士楼-希望小学链,1.0,河南,接入层
10.0,焦作,2,0.0,1.91%,38.23,1.58%,31.66,20200301,是,否,新新家园接入环4-焦作技师学校实训楼-定和小区链,4.0,河南,接入层
36.0,焦作,10,0.0,2.69%,268.56,2.45%,245.26,20200301,是,否,新新家园接入环1-朝阳路-中州厂区,9.0,河南,接入层
6.0,焦作,10,0.0,0.10%,9.68,0.09%,9.12,20200301,是,否,沁阳接入环23-神农山紫金顶-宋寨,8.0,河南,接入层
14.0,焦作,1,0.0,2.83%,28.32,2.34%,23.37,20200301,是,否,武陟县接入链6-武陟铂金翰宫室分,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环1-西陶口-中司徒链,4.0,河南,接入层
3.0,焦作,1,0.0,0.57%,5.75,0.56%,5.64,20200301,是,否,新新家园链8-福安中央尚都,1.0,河南,接入层
10.0,焦作,1,0.0,0.68%,6.75,0.65%,6.47,20200301,是,否,沁阳接入环21-郜庄-王占,5.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,沁阳接入环43-锦绣江南机房970-沁阳移动机房970,3.0,河南,接入层
8.0,焦作,1,0.0,5.12%,51.19,4.50%,45.03,20200301,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-万方嘉园北区（室分）链,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,焦作市接入环双跨环14-龙湖玖号酒店-东王储-军分区室分链,1.0,河南,接入层
2.0,焦作,10,0.0,1.41%,140.57,1.38%,137.92,20200301,是,否,生产楼接入环8-生产楼机房PTN960-8312-高新机房PTN960,3.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,焦作市区接入环26-上白作西-焦西矿-中心血站链,4.0,河南,接入层
14.0,焦作,10,0.0,0.42%,41.87,0.42%,41.8,20200301,是,否,沁阳环-14-义庄-紫陵,2.0,河南,接入层
6.0,焦作,1,0.0,43.93%,439.31,39.66%,396.57,20200301,是,否,博爱接入环18-大新庄-大庵,2.0,河南,接入层
28.0,焦作,1,0.0,31.13%,311.31,29.13%,290.3,20200301,是,否,孟州接入环24-堤北头-豫农公司,5.0,河南,接入层
0.0,焦作,2,0.0,0.01%,0.27,0.01%,0.27,20200301,否,否,高新区核心一接入环2-高新二楼数据班（集客）-高新二楼数据班（集客）4,4.0,河南,接入层
98.0,焦作,1,0.0,19.37%,193.67,18.92%,189.18,20200301,是,否,焦作市区接入环27-金属线材-泰和超市,5.0,河南,接入层
50.0,焦作,20,0.0,1.61%,322.09,1.55%,310.29,20200301,是,否,焦作市区接入环15-艺新派出所-热电厂,7.0,河南,接入层
4.0,焦作,10,0.0,1.19%,119.3,0.86%,80.34,20200301,是,否,武陟县接入环51-徐庄-小岩,5.0,河南,接入层
32.0,焦作,1,0.0,31.83%,318.33,30.97%,309.72,20200301,是,否,武陟县接入环26-嘉应观-吴小营,9.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环14-小官庄-张村塔,6.0,河南,接入层
6.0,焦作,1,0.0,3.85%,38.5,3.50%,35.05,20200301,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-万方嘉园南区（室分）链,1.0,河南,接入层
0.0,焦作,1,0.0,0.06%,0.64,0.06%,0.58,20200301,否,否,焦作市接入环双跨环10-市政广场-防疫站-示范区行政服务中心ATM机链,1.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,高新区核心一链7-金山开元室分,1.0,河南,接入层
6.0,焦作,1,0.0,4.67%,46.69,4.65%,46.52,20200301,是,否,修武县双跨接入环8-大韩村-周庄,6.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环23-南古-北郭小司马,5.0,河南,接入层
4.0,焦作,1,0.0,0.45%,4.53,0.32%,3.19,20200301,是,否,生产楼核心一链5-焦作地税局办公楼室分,1.0,河南,接入层
32.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环32-覃源电力-荣生制药,2.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-锦绣公馆小区（铁塔）链,2.0,河南,接入层
4.0,焦作,1,0.0,0.71%,7.12,0.50%,5.0,20200301,是,否,银发接入环1-新华中街2-万方科技学院图书馆-香港城室分链,1.0,河南,接入层
10.0,焦作,1,0.0,3.66%,36.6,3.08%,30.78,20200301,是,否,焦作接入环6-多氟多-辛庄链,3.0,河南,接入层
70.0,焦作,10,0.0,5.79%,578.89,5.46%,545.91,20200301,是,否,焦作市接入环双跨环13-龙湖玖号酒店-花卉市场,9.0,河南,接入层
12.0,焦作,1,0.0,10.06%,100.57,9.91%,99.07,20200301,是,否,孟州接入环20-西姚北-南董,5.0,河南,接入层
4.0,焦作,1,0.0,0.69%,6.91,0.38%,3.8,20200301,是,否,孟州接入环21-河阳世家-劳动局东,2.0,河南,接入层
20.0,焦作,1,0.0,14.34%,143.4,9.77%,97.74,20200301,是,否,武陟县接入环16-东小虹-大樊,8.0,河南,接入层
0.0,焦作,2,0.0,6.06%,121.18,3.80%,71.36,20200301,否,否,博爱接入环22-磨头-胭粉庄,1.0,河南,接入层
6.0,焦作,1,0.0,4.43%,44.33,4.25%,42.54,20200301,是,否,修武县双跨接入环5-小营东-郇封南,5.0,河南,接入层
0.0,焦作,10,0.0,2.66%,265.88,2.56%,255.85,20200301,否,否,新新家园接入环6-万方桥-万方桥东北角,5.0,河南,接入层
0.0,焦作,1,0.0,0.19%,1.85,0.18%,1.83,20200301,否,否,生产楼核心3链10-焦作市地税局,0.0,河南,接入层
12.0,焦作,1,0.0,18.20%,182.03,16.39%,163.94,20200301,是,否,温县接入环14-林召-姚庄,8.0,河南,接入层
22.0,焦作,1,0.0,28.54%,285.41,26.49%,264.94,20200301,是,否,修武县接入环17-县医院-火车站,9.0,河南,接入层
58.0,焦作,10,0.0,4.20%,420.47,4.05%,404.71,20200301,是,否,焦作市区接入环24-大德生医院-医药局,8.0,河南,接入层
12.0,焦作,1,0.0,7.85%,78.5,5.40%,54.02,20200301,是,否,武陟县接入环42-吴小营东-范庄北,5.0,河南,接入层
0.0,焦作,1,0.0,0.33%,3.33,0.33%,3.32,20200301,否,否,温县接入链5-温县财政局,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,生产楼接入环2-农信小区-市区图书馆-师专西南链,2.0,河南,接入层
28.0,焦作,1,0.0,43.23%,432.34,41.61%,416.07,20200301,是,否,武陟县接入环20-斯坦福小镇-郭村,11.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环23-南古-北郭小司马3404-南古-2-EG2-1(PORT-1)-3519-浮桥项目部-3-D3EM8F-1(PORT-1),0.0,河南,接入层
42.0,焦作,10,0.0,4.30%,430.2,4.16%,415.62,20200301,是,否,焦作市区接入环2-碧海云天大酒店-十二中,11.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,武陟县接入环11-三阳2-宁郭镇政府-高速交警监控汇聚链,1.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,修武县接入环22-修武机房数据3-修武机房数据链,2.0,河南,接入层
18.0,焦作,1,0.0,18.94%,189.36,18.83%,188.25,20200301,是,否,孟州接入环30-上河-赵和,10.0,河南,接入层
22.0,焦作,1,0.0,11.54%,115.42,9.64%,96.41,20200301,是,否,温县接入环33-温县移动机房-温县移动机房2,2.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环23-南古-北郭小司马-海事局链,1.0,河南,接入层
0.0,焦作,1,0.0,0.52%,5.16,0.52%,5.16,20200301,否,否,焦作接入环12-高速公路管理局-大家作联通链,1.0,河南,接入层
24.0,焦作,1,0.0,11.79%,117.94,9.15%,91.48,20200301,是,否,沁阳接入环24-移动基站-音乐广场,2.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,焦作接入环7-小尚-中南路与怡光路交叉口西南-中站仓库链,1.0,河南,接入层
16.0,焦作,10,0.0,1.56%,156.17,1.51%,150.89,20200301,是,否,焦作接入环5-中站东福园小区-海天印染2,2.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,焦作市区接入环16-百间房-寺河-中央粮食储备库链,2.0,河南,接入层
40.0,焦作,1,0.0,28.30%,283.0,26.82%,268.22,20200301,是,否,孟州接入环5-福康食品厂-实验中学,10.0,河南,接入层
28.0,焦作,1,0.0,2.50%,24.97,2.03%,20.3,20200301,是,否,孟州接入环6-邮政局-海尔广场,3.0,河南,接入层
2.0,焦作,1,0.0,3.77%,37.71,3.75%,37.47,20200301,是,否,修武县双跨接入环2-红旗村西北角-周庄,4.0,河南,接入层
10.0,焦作,1,0.0,29.53%,295.26,27.15%,271.47,20200301,是,否,博爱接入环2-栗庄(铁塔)-博文农场,11.0,河南,接入层
18.0,焦作,1,0.0,13.99%,139.88,9.68%,96.85,20200301,是,否,武陟县接入环4-扈庄-陈堤,6.0,河南,接入层
13.0,焦作,2,0.0,20.84%,416.8,18.93%,376.31,20200301,是,否,沁阳接入环37-西万-马庄,6.0,河南,接入层
60.0,焦作,10,0.0,6.55%,654.89,6.18%,617.68,20200301,是,否,焦作市区接入环18-郝庄-中级人民法院,9.0,河南,接入层
2.0,焦作,1,0.0,2.67%,26.71,2.49%,24.86,20200301,是,否,新新家园链5-新新商务,1.0,河南,接入层
0.0,焦作,1,0.0,6.41%,64.07,6.15%,61.47,20200301,否,否,武陟县接入环48-詹店何营,1.0,河南,接入层
0.0,焦作,10,1.0,0.44%,43.7,0.38%,38.19,20200301,否,是,6453-沁阳移动机房970-子架1-2-TPK1EX1S-1(PORT-1)-6013-沁阳2-7-82EX2-2(对沁阳PTN970),0.0,河南,接入层
14.0,焦作,1,0.0,5.04%,50.44,4.51%,45.06,20200301,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-亿祥东郡小区（室分）链,1.0,河南,接入层
30.0,焦作,1,0.0,15.03%,150.33,14.27%,142.69,20200301,是,否,焦作市区接入环23-马村区矿务局搬迁小区东侧-马村检察院,5.0,河南,接入层
0.0,焦作,1,0.0,0.52%,5.17,0.52%,5.16,20200301,否,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-亿祥东郡专线链,1.0,河南,接入层
22.0,焦作,1,0.0,14.71%,147.08,13.12%,131.16,20200301,是,否,修武县双跨接入环6-南台-陈村,6.0,河南,接入层
2.0,焦作,1,0.0,2.37%,23.68,1.65%,16.45,20200301,是,否,马村链6-马千年冷冻,1.0,河南,接入层
0.0,焦作,1,0.0,0.07%,0.74,0.07%,0.72,20200301,否,否,沁阳接入环44-老四中-柏香-柏香石化监控（集客）链,1.0,河南,接入层
2.0,焦作,1,0.0,1.29%,12.87,0.67%,6.7,20200301,是,否,武陟县接入环5-大运重卡,1.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环30-侯园二巷-和平饭店-和平小学链,1.0,河南,接入层
4.0,焦作,1,0.0,4.70%,46.98,3.78%,37.18,20200301,是,否,武陟县辛杨链1-后牛,1.0,河南,接入层
8.0,焦作,10,0.0,4.27%,426.56,4.14%,413.6,20200301,是,否,博爱接入环1-中医院西-月山数据,9.0,河南,接入层
4.0,焦作,1,0.0,27.55%,275.48,24.86%,248.63,20200301,是,否,博爱接入环13-未来面粉厂-苏家作,4.0,河南,接入层
0.0,焦作,other,0.0,5.02%,110.43,4.78%,105.05,20200301,否,否,孟州接入环27-孟州移动公司（PTN960）-孟州移动公司,4.0,河南,接入层
2.0,焦作,1,0.0,0.73%,7.28,0.68%,6.81,20200301,是,否,生产楼核心一链22-盛通综合楼室分,1.0,河南,接入层
8.0,焦作,1,0.0,0.18%,1.85,0.17%,1.73,20200301,是,否,沁阳接入环25-水运-北山,3.0,河南,接入层
2.0,焦作,1,0.0,1.20%,11.96,0.95%,9.54,20200301,是,否,生产楼核心一链4-电业局小区(室分),1.0,河南,接入层
16.0,焦作,1,0.0,14.88%,148.8,14.07%,139.82,20200301,是,否,孟州接入环32-西田丈-东小仇,6.0,河南,接入层
14.0,焦作,1,0.0,18.41%,184.15,14.78%,139.66,20200301,是,否,武陟县接入环52-程封-邢庄,6.0,河南,接入层
46.0,焦作,10,0.0,2.64%,263.77,2.52%,251.65,20200301,是,否,焦作银发接入环2-鑫鑫小区-重型机械厂链,4.0,河南,接入层
40.0,焦作,1,0.0,9.71%,97.15,6.58%,65.83,20200301,是,否,沁阳接入环31-王召-东关,15.0,河南,接入层
22.0,焦作,1,0.0,9.01%,90.11,8.98%,89.75,20200301,是,否,沁阳接入环35-西王梁-大留村,10.0,河南,接入层
4.0,焦作,1,0.0,1.54%,15.39,0.71%,7.11,20200301,是,否,沁阳接入链2-阳光假日,1.0,河南,接入层
6.0,焦作,1,0.0,6.70%,67.05,6.07%,60.71,20200301,是,否,新新家园链2-华苑新城室分,1.0,河南,接入层
79.0,焦作,10,0.0,3.65%,364.89,2.82%,281.53,20200301,是,否,沁阳接入环5-水南关煤球厂-沁阳西关,16.0,河南,接入层
38.0,焦作,1,0.0,7.88%,78.76,7.17%,71.69,20200301,是,否,焦作接入环12-高速公路管理局-大家作联通,12.0,河南,接入层
12.0,焦作,10,0.0,1.03%,103.05,0.91%,90.84,20200301,是,否,生产楼接入环1-职教中心西南-万方嘉园南,4.0,河南,接入层
0.0,焦作,1,0.0,66.00%,660.05,65.87%,658.68,20200301,否,否,焦作高新核心3链1-高新区公安人脸识别汇聚,1.0,河南,接入层
28.0,焦作,10,0.0,5.92%,591.96,5.40%,540.12,20200301,是,否,修武县接入环19-2328-修武大位村（10G）,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,武陟县接入链2-武陟机房数据2（集客）,1.0,河南,接入层
2.0,焦作,1,0.0,5.00%,50.03,2.44%,24.36,20200301,是,否,马村链5-马村机房数据,1.0,河南,接入层
6.0,焦作,1,0.0,3.44%,34.36,2.11%,21.07,20200301,是,否,焦作市区接入环10-新体育馆2-师专-建业公园里（室分）链,1.0,河南,接入层
10.0,焦作,1,0.0,15.91%,159.07,15.04%,150.42,20200301,是,否,博爱接入环26-博爱高级中学-防疫站2,10.0,河南,接入层
54.0,焦作,1,0.0,35.70%,357.05,23.62%,236.17,20200301,是,否,沁阳接入环32-国泰花园-香港街南,6.0,河南,接入层
28.0,焦作,1,0.0,17.93%,179.27,16.20%,161.97,20200301,是,否,沁阳接入环8-景屯南基站-实验中学,7.0,河南,接入层
12.0,焦作,10,0.0,2.64%,263.79,2.43%,242.59,20200301,是,否,焦作市区接入环5-毛寨-上马村,10.0,河南,接入层
14.0,焦作,1,0.0,11.78%,117.84,8.79%,87.88,20200301,是,否,温县接入环41-温县人民政府-农发行东南,4.0,河南,接入层
36.0,焦作,1,0.0,28.90%,289.0,24.47%,244.65,20200301,是,否,温县接入环1-子夏公园北-党校,9.0,河南,接入层
26.0,焦作,1,0.0,7.49%,74.92,6.20%,61.99,20200301,是,否,温县接入环44-质量监督局2-农村信用社,6.0,河南,接入层
14.0,焦作,10,0.0,0.52%,51.61,0.45%,44.56,20200301,是,否,焦作市接入环双跨环15-李万分局-高新区管委会,5.0,河南,接入层
6.0,焦作,10,0.0,1.76%,176.47,1.76%,175.81,20200301,是,否,孟州接入环12-干沟桥-曲沟,7.0,河南,接入层
4.0,焦作,10,0.0,2.94%,294.25,2.93%,293.25,20200301,是,否,孟州接入环35-中临泉-东赵和,7.0,河南,接入层
20.0,焦作,10,0.0,2.48%,248.34,2.32%,231.63,20200301,是,否,焦作市南北苑接入环4-百间房李河（铁塔）-马村计划生育委员会,13.0,河南,接入层
31.0,焦作,1,0.0,29.90%,298.99,24.39%,243.91,20200301,是,否,博爱接入环38-康力药业-凯森药业,7.0,河南,接入层
37.0,焦作,other,0.0,1.74%,175.65,1.48%,148.99,20200301,是,否,焦作市区接入环9-一中东北-周平陵南(铁塔),10.0,河南,接入层
18.0,焦作,1,0.0,31.79%,317.91,28.54%,285.42,20200301,是,否,焦作市区接入环19-隤城寨-姜冯营,9.0,河南,接入层
6.0,焦作,1,0.0,7.75%,77.48,6.57%,65.71,20200301,是,否,博爱接入环39-小梁庄西北-强力轮胎公司,2.0,河南,接入层
6.0,焦作,1,0.0,17.09%,170.87,16.42%,164.21,20200301,是,否,博爱接入环10-鹿村-聂村西,6.0,河南,接入层
6.0,焦作,1,0.0,9.46%,94.65,9.13%,91.34,20200301,是,否,博爱接入环12-梁陈-贵屯,4.0,河南,接入层
30.0,焦作,1,0.0,11.15%,111.46,10.07%,100.66,20200301,是,否,中站接入环2-中站司后-老牛河西,11.0,河南,接入层
20.0,焦作,1,0.0,11.45%,114.51,7.53%,75.33,20200301,是,否,沁阳接入环34-医药局-一中印刷厂,3.0,河南,接入层
18.0,焦作,1,0.0,13.55%,135.49,10.38%,103.77,20200301,是,否,沁阳接入环30-亚中皮毛厂-大护城,7.0,河南,接入层
12.0,焦作,10,0.0,2.13%,213.48,2.12%,211.82,20200301,是,否,孟州接入环38-南庄-殷家洼,7.0,河南,接入层
4.0,焦作,10,0.0,2.55%,254.82,2.54%,253.82,20200301,是,否,孟州接入环37-杜村-四联,4.0,河南,接入层
6.0,焦作,1,0.0,27.62%,276.16,25.43%,254.27,20200301,是,否,博爱接入环5-南石涧-张茹集,9.0,河南,接入层
0.0,焦作,1,0.0,12.57%,125.74,11.90%,118.99,20200301,否,否,博爱接入环25-南庄-西金城,6.0,河南,接入层
10.0,焦作,1,0.0,14.18%,141.8,10.26%,102.61,20200301,是,否,温县接入环12-番田机房-杨垒,5.0,河南,接入层
10.0,焦作,1,0.0,10.42%,104.18,9.28%,92.81,20200301,是,否,温县接入环26-南韩-黄庄营业厅,5.0,河南,接入层
5.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,孟州接入环10-鼓楼老街北-耿唐浴池-鼓楼医院室分,2.0,河南,接入层
44.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,孟州接入环39-金诺汽修-气象局,6.0,河南,接入层
69.0,焦作,1,0.0,19.18%,191.77,17.84%,178.37,20200301,是,否,孟州接入环10-鼓楼老街北-耿唐浴池,12.0,河南,接入层
18.0,焦作,1,0.0,11.39%,113.89,9.20%,91.96,20200301,是,否,温县接入环38-罗坡底村-赵郭作,9.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,孟州接入环10-鼓楼老街北-耿唐浴池-电力公司建行专线,1.0,河南,接入层
46.0,焦作,1,0.0,4.48%,44.8,3.73%,37.28,20200301,是,否,温县接入环16-祥云镇-夏庄,6.0,河南,接入层
28.0,焦作,1,0.0,27.99%,279.94,26.49%,264.87,20200301,是,否,焦作市接入环双跨环7-待王西南角-义门村村南,9.0,河南,接入层
10.0,焦作,1,0.0,23.95%,239.52,23.13%,231.33,20200301,是,否,博爱接入环41-新五接-八街北,6.0,河南,接入层
12.0,焦作,1,0.0,16.72%,167.24,15.69%,156.91,20200301,是,否,博爱接入环42-化肥厂-金博爱,3.0,河南,接入层
48.0,焦作,10,0.0,2.50%,249.81,2.32%,231.82,20200301,是,否,高新区核心一接入环1-宏昌学校-长途汽车站,8.0,河南,接入层
12.0,焦作,1,0.0,2.64%,26.4,2.41%,24.11,20200301,是,否,修武县接入环15-伟彤集团-里屯,4.0,河南,接入层
34.0,焦作,1,0.0,28.39%,283.87,23.45%,234.53,20200301,是,否,温县接入环7-龙凤酒店-温泉镇派出所,10.0,河南,接入层
34.0,焦作,2,0.0,3.43%,68.67,3.24%,64.79,20200301,是,否,温县接入环28-东关菜市场-温县华豫溪谷,6.0,河南,接入层
12.0,焦作,1,0.0,9.65%,96.5,9.55%,95.54,20200301,是,否,温县接入环20-东张王庄-南张羌税务局,5.0,河南,接入层
8.0,焦作,1,0.0,0.21%,2.09,0.21%,2.06,20200301,是,否,温县接入环27-鑫源区管委会-西张王庄,3.0,河南,接入层
0.0,焦作,1,0.0,8.06%,80.64,5.58%,50.59,20200301,否,否,博爱接入环3-金城-高庙,5.0,河南,接入层
4.0,焦作,2,0.0,5.11%,102.14,4.83%,96.66,20200301,是,否,修武县接入环2-西关小学-东关,7.0,河南,接入层
6.0,焦作,1,0.0,13.36%,133.61,13.15%,131.45,20200301,是,否,博爱接入环43-西碑-东金城北,4.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,焦作市区接入环30-人民公园-五岳山庄-新亚超市室分链,1.0,河南,接入层
2.0,焦作,1,0.0,1.57%,15.74,1.30%,13.01,20200301,是,否,焦作市区接入环30-人民公园-五岳山庄-焦煤广场链,1.0,河南,接入层
2.0,焦作,1,0.0,0.91%,9.1,0.75%,6.91,20200301,是,否,焦作市区接入环30-人民公园-五岳山庄-矿务局室分链,2.0,河南,接入层
12.0,焦作,10,0.0,1.11%,111.07,1.02%,101.53,20200301,是,否,焦作市区接入环29-华宝路口-新水厂,4.0,河南,接入层
10.0,焦作,10,0.0,0.34%,34.3,0.31%,30.84,20200301,是,否,焦作市南北苑接入环1-人民公园-岗庄,4.0,河南,接入层
12.0,焦作,10,0.0,2.29%,228.83,2.15%,214.83,20200301,是,否,焦作市区接入环30-人民公园-五岳山庄,6.0,河南,接入层
50.0,焦作,1,0.0,20.78%,207.79,15.88%,158.79,20200301,是,否,温县接入环29-检察院-关白庄,5.0,河南,接入层
18.0,焦作,1,0.0,1.73%,17.31,1.51%,15.05,20200301,是,否,温县接入环5-海旺弘亚-黄河大桥,7.0,河南,接入层
3.0,焦作,10,0.0,1.73%,172.82,1.67%,166.52,20200301,是,否,焦作市区接入环21-第三生产楼三楼专线-新中医院基站（铁塔）,2.0,河南,接入层
24.0,焦作,10,0.0,1.55%,154.92,1.38%,137.62,20200301,是,否,焦作市区接入环31-第二生产楼四楼,2.0,河南,接入层
